,subject,word,s2_value,in.cs,order,num_eval,highest_value_so_far,did_continue_eval,is_in_order,rank
1809,A1SFZ9BHP4WSAQ,JULY,12,True,8.0,8,25,False,False,9
968,A1SISJL5ST2PWH,NOVEMBER,22,True,3.0,3,22,False,False,2
369,A1SISJL5ST2PWH,OCTOBER,20,True,2.0,3,20,True,False,3
1969,A1SISJL5ST2PWH,AUGUST,7,True,1.0,3,7,True,False,10
75,A1T1W5PBEMYPIG,SEPTEMBER,16,True,5.0,5,22,False,False,6
642,A1T1W5PBEMYPIG,MARCH,18,True,1.0,5,18,True,False,5
2964,A1T1W5PBEMYPIG,JUNE,14,True,4.0,5,22,True,False,8
1970,A1T1W5PBEMYPIG,AUGUST,7,True,3.0,5,22,True,False,10
969,A1T1W5PBEMYPIG,NOVEMBER,22,True,2.0,5,22,True,False,2
370,A1TZX1LNE2DYG3,OCTOBER,20,True,3.0,3,20,False,False,3
2154,A1TZX1LNE2DYG3,DECEMBER,3,True,1.0,3,3,True,False,11
76,A1TZX1LNE2DYG3,SEPTEMBER,16,True,2.0,3,16,True,False,6
371,A1U69QDM8UIXZ5,OCTOBER,20,True,1.0,3,20,True,False,3
643,A1U69QDM8UIXZ5,MARCH,18,True,2.0,3,20,True,False,5
2725,A1U69QDM8UIXZ5,MAY,25,True,3.0,3,25,False,False,1
1303,A1UOIJJQTPB7M5,APRIL,18,True,1.0,1,18,False,False,4
1572,A1UYJ2DZ6SUXT,FEBRUARY,2,True,1.0,4,2,True,False,12
970,A1UYJ2DZ6SUXT,NOVEMBER,22,True,4.0,4,22,False,False,2
372,A1UYJ2DZ6SUXT,OCTOBER,20,True,3.0,4,20,True,False,3
2155,A1UYJ2DZ6SUXT,DECEMBER,3,True,2.0,4,3,True,False,11
2965,A1VCJYMGVI9VV3,JUNE,14,True,2.0,2,25,False,False,8
2726,A1VCJYMGVI9VV3,MAY,25,True,1.0,2,25,True,False,1
971,A1VGU0ZX60GJ8T,NOVEMBER,22,True,2.0,2,25,False,False,2
2727,A1VGU0ZX60GJ8T,MAY,25,True,2.0,2,25,False,False,1
972,A1VP0YHW75DCBO,NOVEMBER,22,True,5.0,5,22,False,False,2
1573,A1VP0YHW75DCBO,FEBRUARY,2,True,1.0,5,2,True,False,12
373,A1VP0YHW75DCBO,OCTOBER,20,True,3.0,5,20,True,False,3
2430,A1VP0YHW75DCBO,JANUARY,14,True,2.0,5,14,True,False,7
77,A1VP0YHW75DCBO,SEPTEMBER,16,True,4.0,5,20,True,False,6
1971,A1VU3BUWOX46QI,AUGUST,7,True,1.0,1,7,False,False,10
2156,A1W2ELOK60ZVK3,DECEMBER,3,True,11.0,12,25,True,False,11
1810,A1W2ELOK60ZVK3,JULY,12,True,12.0,12,25,False,False,9
973,A1W2ELOK60ZVK3,NOVEMBER,22,True,7.0,12,25,True,False,2
374,A1W2ELOK60ZVK3,OCTOBER,20,True,3.0,12,20,True,False,3
2431,A1W2ELOK60ZVK3,JANUARY,14,True,1.0,12,14,True,False,7
2728,A1W2ELOK60ZVK3,MAY,25,True,6.0,12,25,True,False,1
2966,A1W2ELOK60ZVK3,JUNE,14,True,2.0,12,14,True,False,8
1304,A1W2ELOK60ZVK3,APRIL,18,True,5.0,12,20,True,False,4
1574,A1W2ELOK60ZVK3,FEBRUARY,2,True,8.0,12,25,True,False,12
644,A1W2ELOK60ZVK3,MARCH,18,True,4.0,12,20,True,False,5
78,A1W2ELOK60ZVK3,SEPTEMBER,16,True,10.0,12,25,True,False,6
1972,A1W2ELOK60ZVK3,AUGUST,7,True,9.0,12,25,True,False,10
2432,A1W4IS5NDEFNFL,JANUARY,14,True,8.0,8,22,False,False,7
2967,A1W4IS5NDEFNFL,JUNE,14,True,5.0,8,22,True,False,8
1811,A1W4IS5NDEFNFL,JULY,12,True,7.0,8,22,True,False,9
974,A1W4IS5NDEFNFL,NOVEMBER,22,True,1.0,8,22,True,False,2
79,A1W4IS5NDEFNFL,SEPTEMBER,16,True,2.0,8,22,True,False,6
1305,A1W4IS5NDEFNFL,APRIL,18,True,3.0,8,22,True,False,4
645,A1W4IS5NDEFNFL,MARCH,18,True,4.0,8,22,True,False,5
375,A1W4IS5NDEFNFL,OCTOBER,20,True,6.0,8,22,True,False,3
80,A1W4SS1HAT2SIC,SEPTEMBER,16,True,4.0,5,20,True,False,6
1575,A1W4SS1HAT2SIC,FEBRUARY,2,True,3.0,5,20,True,False,12
975,A1W4SS1HAT2SIC,NOVEMBER,22,True,5.0,5,22,False,False,2
376,A1W4SS1HAT2SIC,OCTOBER,20,True,1.0,5,20,True,False,3
2157,A1W4SS1HAT2SIC,DECEMBER,3,True,2.0,5,20,True,False,11
1973,A1WDV0P4O6ML75,AUGUST,7,True,4.0,4,18,False,False,10
1306,A1WDV0P4O6ML75,APRIL,18,True,2.0,4,18,True,False,4
1576,A1WDV0P4O6ML75,FEBRUARY,2,True,1.0,4,2,True,False,12
646,A1WDV0P4O6ML75,MARCH,18,True,3.0,4,18,True,False,5
2729,A1WEN4S934ZZ1U,MAY,25,True,4.0,4,25,False,False,1
2968,A1WEN4S934ZZ1U,JUNE,14,True,3.0,4,14,True,False,8
1974,A1WEN4S934ZZ1U,AUGUST,7,True,1.0,4,7,True,False,10
2158,A1WEN4S934ZZ1U,DECEMBER,3,True,2.0,4,7,True,False,11
2730,A1WMNM8GUCGOMO,MAY,25,True,5.0,8,25,True,False,1
647,A1WMNM8GUCGOMO,MARCH,18,True,3.0,8,18,True,False,5
1307,A1WMNM8GUCGOMO,APRIL,18,True,4.0,8,18,True,False,4
2969,A1WMNM8GUCGOMO,JUNE,14,True,7.0,8,25,True,False,8
1812,A1WMNM8GUCGOMO,JULY,12,True,8.0,8,25,False,False,9
2433,A1WMNM8GUCGOMO,JANUARY,14,True,1.0,8,14,True,False,7
1577,A1WMNM8GUCGOMO,FEBRUARY,2,True,2.0,8,14,True,False,12
377,A1WMNM8GUCGOMO,OCTOBER,20,True,6.0,8,25,True,False,3
976,A1WNHGZ8S46T3C,NOVEMBER,22,True,2.0,5,25,True,False,2
2731,A1WNHGZ8S46T3C,MAY,25,True,1.0,5,25,True,False,1
648,A1WNHGZ8S46T3C,MARCH,18,True,4.0,5,25,True,False,5
1308,A1WNHGZ8S46T3C,APRIL,18,True,5.0,5,25,False,False,4
378,A1WNHGZ8S46T3C,OCTOBER,20,True,3.0,5,25,True,False,3
2159,A1WVNDH62P2UNZ,DECEMBER,3,True,1.0,1,3,False,False,11
2434,A1WXJXB4TZXKIL,JANUARY,14,True,2.0,3,14,True,False,7
1578,A1WXJXB4TZXKIL,FEBRUARY,2,True,1.0,3,2,True,False,12
2732,A1WXJXB4TZXKIL,MAY,25,True,3.0,3,25,False,False,1
977,A1WZY0K6IE3ASG,NOVEMBER,22,True,6.0,7,22,True,False,2
649,A1WZY0K6IE3ASG,MARCH,18,True,4.0,7,20,True,False,5
2733,A1WZY0K6IE3ASG,MAY,25,True,7.0,7,25,False,False,1
379,A1WZY0K6IE3ASG,OCTOBER,20,True,3.0,7,20,True,False,3
81,A1WZY0K6IE3ASG,SEPTEMBER,16,True,2.0,7,18,True,False,6
1309,A1WZY0K6IE3ASG,APRIL,18,True,1.0,7,18,True,False,4
2435,A1WZY0K6IE3ASG,JANUARY,14,True,5.0,7,20,True,False,7
82,A1X19BA815KYJ4,SEPTEMBER,16,True,1.0,2,16,True,False,6
2734,A1X19BA815KYJ4,MAY,25,True,2.0,2,25,False,False,1
1975,A1X53DM4NR6P07,AUGUST,7,True,5.0,7,25,True,False,10
2735,A1X53DM4NR6P07,MAY,25,True,3.0,7,25,True,False,1
1579,A1X53DM4NR6P07,FEBRUARY,2,True,2.0,7,16,True,False,12
380,A1X53DM4NR6P07,OCTOBER,20,True,7.0,7,25,False,False,3
2970,A1X53DM4NR6P07,JUNE,14,True,6.0,7,25,True,False,8
83,A1X53DM4NR6P07,SEPTEMBER,16,True,1.0,7,16,True,False,6
1310,A1X53DM4NR6P07,APRIL,18,True,4.0,7,25,True,False,4
2436,A1XDXQJDVS2J7D,JANUARY,14,True,1.0,7,14,True,False,7
1311,A1XDXQJDVS2J7D,APRIL,18,True,4.0,7,18,True,False,4
1580,A1XDXQJDVS2J7D,FEBRUARY,2,True,2.0,7,14,True,False,12
2971,A1XDXQJDVS2J7D,JUNE,14,True,7.0,7,25,False,False,8
650,A1XDXQJDVS2J7D,MARCH,18,True,3.0,7,18,True,False,5
2736,A1XDXQJDVS2J7D,MAY,25,True,5.0,7,25,True,False,1
1813,A1XDXQJDVS2J7D,JULY,12,True,6.0,7,25,True,False,9
978,A1XU6PKM8YYGJ2,NOVEMBER,22,True,1.0,1,22,False,False,2
1976,A1Y4PK1XCHCF6Q,AUGUST,7,True,4.0,5,20,True,False,10
1581,A1Y4PK1XCHCF6Q,FEBRUARY,2,True,5.0,5,20,False,False,12
2437,A1Y4PK1XCHCF6Q,JANUARY,14,True,3.0,5,20,True,False,7
381,A1Y4PK1XCHCF6Q,OCTOBER,20,True,2.0,5,20,True,False,3
2160,A1Y4PK1XCHCF6Q,DECEMBER,3,True,1.0,5,3,True,False,11
651,A1YBXECKQ3QOAS,MARCH,18,True,1.0,4,18,True,False,5
1977,A1YBXECKQ3QOAS,AUGUST,7,True,4.0,4,18,False,False,10
1312,A1YBXECKQ3QOAS,APRIL,18,True,2.0,4,18,True,False,4
2972,A1YBXECKQ3QOAS,JUNE,14,True,3.0,4,18,True,False,8
1313,A1YH20CUYZOF6I,APRIL,18,True,3.0,4,18,True,False,4
2438,A1YH20CUYZOF6I,JANUARY,14,True,1.0,4,14,True,False,7
382,A1YH20CUYZOF6I,OCTOBER,20,True,4.0,4,20,False,False,3
84,A1YH20CUYZOF6I,SEPTEMBER,16,True,2.0,4,16,True,False,6
85,A1YQ1959RN1UK7,SEPTEMBER,16,True,1.0,2,16,True,False,6
979,A1YQ1959RN1UK7,NOVEMBER,22,True,2.0,2,22,False,False,2
2439,A1Z1W469EVBATR,JANUARY,14,True,2.0,3,14,True,False,7
1582,A1Z1W469EVBATR,FEBRUARY,2,True,1.0,3,2,True,False,12
652,A1Z1W469EVBATR,MARCH,18,True,3.0,3,18,False,False,5
2973,A1Z9OQ4ULMNKL7,JUNE,14,True,1.0,5,14,True,False,8
2737,A1Z9OQ4ULMNKL7,MAY,25,True,5.0,5,25,False,False,1
980,A1Z9OQ4ULMNKL7,NOVEMBER,22,True,4.0,5,22,True,False,2
2161,A1Z9OQ4ULMNKL7,DECEMBER,3,True,2.0,5,14,True,False,11
86,A1Z9OQ4ULMNKL7,SEPTEMBER,16,True,3.0,5,16,True,False,6
2738,A1ZEZ95RVLU748,MAY,25,True,2.0,2,25,False,False,1
383,A1ZEZ95RVLU748,OCTOBER,20,True,1.0,2,20,True,False,3
2162,A1ZHW5OZTZEE0I,DECEMBER,3,True,2.0,12,14,True,False,11
981,A1ZHW5OZTZEE0I,NOVEMBER,22,True,9.0,12,22,True,False,2
87,A1ZHW5OZTZEE0I,SEPTEMBER,16,True,5.0,12,16,True,False,6
1583,A1ZHW5OZTZEE0I,FEBRUARY,2,True,11.0,12,25,True,False,12
1314,A1ZHW5OZTZEE0I,APRIL,18,True,12.0,12,25,False,False,4
2739,A1ZHW5OZTZEE0I,MAY,25,True,10.0,12,25,True,False,1
2974,A1ZHW5OZTZEE0I,JUNE,14,True,4.0,12,14,True,False,8
1814,A1ZHW5OZTZEE0I,JULY,12,True,7.0,12,18,True,False,9
653,A1ZHW5OZTZEE0I,MARCH,18,True,6.0,12,18,True,False,5
1978,A1ZHW5OZTZEE0I,AUGUST,7,True,3.0,12,14,True,False,10
2440,A1ZHW5OZTZEE0I,JANUARY,14,True,1.0,12,14,True,False,7
384,A1ZHW5OZTZEE0I,OCTOBER,20,True,8.0,12,20,True,False,3
2975,A1ZKIH8L6648NG,JUNE,14,True,1.0,7,14,True,False,8
1815,A1ZKIH8L6648NG,JULY,12,True,5.0,7,22,True,False,9
88,A1ZKIH8L6648NG,SEPTEMBER,16,True,3.0,7,20,True,False,6
982,A1ZKIH8L6648NG,NOVEMBER,22,True,4.0,7,22,True,False,2
1979,A1ZKIH8L6648NG,AUGUST,7,True,6.0,7,22,True,False,10
385,A1ZKIH8L6648NG,OCTOBER,20,True,2.0,7,20,True,False,3
2740,A1ZKIH8L6648NG,MAY,25,True,7.0,7,25,False,False,1
2441,A1ZOP0QCKWMGNE,JANUARY,14,True,3.0,4,20,True,False,7
386,A1ZOP0QCKWMGNE,OCTOBER,20,True,1.0,4,20,True,False,3
2163,A1ZOP0QCKWMGNE,DECEMBER,3,True,2.0,4,20,True,False,11
983,A1ZOP0QCKWMGNE,NOVEMBER,22,True,4.0,4,22,False,False,2
1816,A20BRNMW2K6G9F,JULY,12,True,6.0,7,18,True,False,9
2164,A20BRNMW2K6G9F,DECEMBER,3,True,7.0,7,18,False,False,11
1315,A20BRNMW2K6G9F,APRIL,18,True,3.0,7,18,True,False,4
1584,A20BRNMW2K6G9F,FEBRUARY,2,True,5.0,7,18,True,False,12
89,A20BRNMW2K6G9F,SEPTEMBER,16,True,1.0,7,16,True,False,6
654,A20BRNMW2K6G9F,MARCH,18,True,2.0,7,18,True,False,5
1980,A20BRNMW2K6G9F,AUGUST,7,True,4.0,7,18,True,False,10
2442,A20M7MAG6N0C4D,JANUARY,14,True,2.0,3,20,True,False,7
1817,A20M7MAG6N0C4D,JULY,12,True,3.0,3,20,False,False,9
387,A20M7MAG6N0C4D,OCTOBER,20,True,1.0,3,20,True,False,3
2165,A20W71E89WH52,DECEMBER,3,True,2.0,4,16,True,False,11
1585,A20W71E89WH52,FEBRUARY,2,True,4.0,4,16,False,False,12
90,A20W71E89WH52,SEPTEMBER,16,True,1.0,4,16,True,False,6
2443,A20W71E89WH52,JANUARY,14,True,3.0,4,16,True,False,7
655,A20YUUAAZRZ7BP,MARCH,18,True,3.0,5,18,True,False,5
2741,A20YUUAAZRZ7BP,MAY,25,True,4.0,5,25,True,False,1
2444,A20YUUAAZRZ7BP,JANUARY,14,True,5.0,5,25,False,False,7
1316,A20YUUAAZRZ7BP,APRIL,18,True,2.0,5,18,True,False,4
1586,A20YUUAAZRZ7BP,FEBRUARY,2,True,1.0,5,2,True,False,12
2445,A210CZDELQ0GFH,JANUARY,14,True,1.0,6,14,True,False,7
1818,A210CZDELQ0GFH,JULY,12,True,5.0,6,18,True,False,9
2976,A210CZDELQ0GFH,JUNE,14,True,3.0,6,18,True,False,8
1317,A210CZDELQ0GFH,APRIL,18,True,2.0,6,18,True,False,4
91,A210CZDELQ0GFH,SEPTEMBER,16,True,4.0,6,18,True,False,6
2166,A210CZDELQ0GFH,DECEMBER,3,True,6.0,6,18,False,False,11
1819,A21CAWN21WWO91,JULY,12,True,6.0,6,25,False,False,9
2742,A21CAWN21WWO91,MAY,25,True,4.0,6,25,True,False,1
2977,A21CAWN21WWO91,JUNE,14,True,5.0,6,25,True,False,8
1318,A21CAWN21WWO91,APRIL,18,True,3.0,6,18,True,False,4
656,A21CAWN21WWO91,MARCH,18,True,2.0,6,18,True,False,5
1587,A21CAWN21WWO91,FEBRUARY,2,True,1.0,6,2,True,False,12
2743,A21DPR9K4T7R3D,MAY,25,True,1.0,1,25,False,False,1
1319,A21HUPW67XA7UJ,APRIL,18,True,4.0,6,25,True,False,4
657,A21HUPW67XA7UJ,MARCH,18,True,2.0,6,25,True,False,5
388,A21HUPW67XA7UJ,OCTOBER,20,True,6.0,6,25,False,False,3
2744,A21HUPW67XA7UJ,MAY,25,True,1.0,6,25,True,False,1
1820,A21HUPW67XA7UJ,JULY,12,True,3.0,6,25,True,False,9
2167,A21HUPW67XA7UJ,DECEMBER,3,True,5.0,6,25,True,False,11
984,A21J53NJURUGOJ,NOVEMBER,22,True,2.0,3,22,True,False,2
2745,A21J53NJURUGOJ,MAY,25,True,3.0,3,25,False,False,1
92,A21J53NJURUGOJ,SEPTEMBER,16,True,1.0,3,16,True,False,6
985,A21T8Q07XJGFZM,NOVEMBER,22,True,3.0,3,25,False,False,2
2746,A21T8Q07XJGFZM,MAY,25,True,1.0,3,25,True,False,1
389,A21T8Q07XJGFZM,OCTOBER,20,True,2.0,3,25,True,False,3
93,A221PNPQRV4FC4,SEPTEMBER,16,True,1.0,3,16,True,False,6
390,A221PNPQRV4FC4,OCTOBER,20,True,2.0,3,20,True,False,3
986,A221PNPQRV4FC4,NOVEMBER,22,True,3.0,3,22,False,False,2
2747,A224EAEEF6Q17H,MAY,25,True,1.0,7,25,True,False,1
391,A224EAEEF6Q17H,OCTOBER,20,True,4.0,7,25,True,False,3
987,A224EAEEF6Q17H,NOVEMBER,22,True,2.0,7,25,True,False,2
2168,A224EAEEF6Q17H,DECEMBER,3,True,5.0,7,25,True,False,11
94,A224EAEEF6Q17H,SEPTEMBER,16,True,3.0,7,25,True,False,6
1588,A224EAEEF6Q17H,FEBRUARY,2,True,7.0,7,25,False,False,12
2446,A224EAEEF6Q17H,JANUARY,14,True,6.0,7,25,True,False,7
2748,A22JUNEG1JA8Q7,MAY,25,True,1.0,1,25,False,False,1
95,A22K81S27VK0B5,SEPTEMBER,16,True,1.0,6,16,True,False,6
1589,A22K81S27VK0B5,FEBRUARY,2,True,4.0,6,20,True,False,12
2169,A22K81S27VK0B5,DECEMBER,3,True,3.0,6,20,True,False,11
658,A22K81S27VK0B5,MARCH,18,True,6.0,6,20,False,False,5
392,A22K81S27VK0B5,OCTOBER,20,True,2.0,6,20,True,False,3
1320,A22K81S27VK0B5,APRIL,18,True,5.0,6,20,True,False,4
393,A234UW0G9PMSCC,OCTOBER,20,True,3.0,3,20,False,False,3
96,A234UW0G9PMSCC,SEPTEMBER,16,True,1.0,3,16,True,False,6
1821,A234UW0G9PMSCC,JULY,12,True,2.0,3,16,True,False,9
988,A23O96CY8LXNWY,NOVEMBER,22,True,3.0,3,22,False,False,2
97,A23O96CY8LXNWY,SEPTEMBER,16,True,2.0,3,18,True,False,6
659,A23O96CY8LXNWY,MARCH,18,True,1.0,3,18,True,False,5
660,A23PP8KERKRL8Z,MARCH,18,True,6.0,7,22,True,False,5
989,A23PP8KERKRL8Z,NOVEMBER,22,True,4.0,7,22,True,False,2
2749,A23PP8KERKRL8Z,MAY,25,True,7.0,7,25,False,False,1
1822,A23PP8KERKRL8Z,JULY,12,True,5.0,7,22,True,False,9
1981,A23PP8KERKRL8Z,AUGUST,7,True,1.0,7,7,True,False,10
2447,A23PP8KERKRL8Z,JANUARY,14,True,2.0,7,14,True,False,7
2978,A23PP8KERKRL8Z,JUNE,14,True,3.0,7,14,True,False,8
2979,A23RJQMPPZWFZL,JUNE,14,True,5.0,5,18,False,False,8
1321,A23RJQMPPZWFZL,APRIL,18,True,4.0,5,18,True,False,4
661,A23RJQMPPZWFZL,MARCH,18,True,3.0,5,18,True,False,5
1590,A23RJQMPPZWFZL,FEBRUARY,2,True,2.0,5,14,True,False,12
2448,A23RJQMPPZWFZL,JANUARY,14,True,1.0,5,14,True,False,7
2980,A23TH591R5OPKP,JUNE,14,True,4.0,4,16,False,False,8
1591,A23TH591R5OPKP,FEBRUARY,2,True,1.0,4,2,True,False,12
98,A23TH591R5OPKP,SEPTEMBER,16,True,2.0,4,16,True,False,6
2449,A23TH591R5OPKP,JANUARY,14,True,3.0,4,16,True,False,7
1823,A23V6BNL580IFV,JULY,12,True,4.0,7,16,True,False,9
394,A23V6BNL580IFV,OCTOBER,20,True,5.0,7,20,True,False,3
2981,A23V6BNL580IFV,JUNE,14,True,3.0,7,16,True,False,8
99,A23V6BNL580IFV,SEPTEMBER,16,True,2.0,7,16,True,False,6
990,A23V6BNL580IFV,NOVEMBER,22,True,7.0,7,22,False,False,2
2170,A23V6BNL580IFV,DECEMBER,3,True,1.0,7,3,True,False,11
1982,A23V6BNL580IFV,AUGUST,7,True,6.0,7,20,True,False,10
395,A23X4F21UBG3ZZ,OCTOBER,20,True,1.0,1,20,False,False,3
1592,A23YOV169QAC2M,FEBRUARY,2,True,3.0,8,14,True,False,12
662,A23YOV169QAC2M,MARCH,18,True,4.0,8,18,True,False,5
1322,A23YOV169QAC2M,APRIL,18,True,5.0,8,18,True,False,4
2982,A23YOV169QAC2M,JUNE,14,True,8.0,8,25,False,False,8
2450,A23YOV169QAC2M,JANUARY,14,True,2.0,8,14,True,False,7
2171,A23YOV169QAC2M,DECEMBER,3,True,1.0,8,3,True,False,11
2750,A23YOV169QAC2M,MAY,25,True,6.0,8,25,True,False,1
1983,A23YOV169QAC2M,AUGUST,7,True,7.0,8,25,True,False,10
1323,A23YZ4U8UD4J6F,APRIL,18,True,5.0,5,18,False,False,4
2172,A23YZ4U8UD4J6F,DECEMBER,3,True,1.0,5,3,True,False,11
663,A23YZ4U8UD4J6F,MARCH,18,True,4.0,5,18,True,False,5
1593,A23YZ4U8UD4J6F,FEBRUARY,2,True,3.0,5,14,True,False,12
2451,A23YZ4U8UD4J6F,JANUARY,14,True,2.0,5,14,True,False,7
100,A23Z8G9ARHNM96,SEPTEMBER,16,True,5.0,6,18,True,False,6
1594,A23Z8G9ARHNM96,FEBRUARY,2,True,2.0,6,14,True,False,12
2452,A23Z8G9ARHNM96,JANUARY,14,True,1.0,6,14,True,False,7
664,A23Z8G9ARHNM96,MARCH,18,True,3.0,6,18,True,False,5
2173,A23Z8G9ARHNM96,DECEMBER,3,True,6.0,6,18,False,False,11
1824,A23Z8G9ARHNM96,JULY,12,True,4.0,6,18,True,False,9
396,A24CG5BTB8KQ39,OCTOBER,20,True,1.0,1,20,False,False,3
101,A24HMSHTD7VSYH,SEPTEMBER,16,True,2.0,4,22,True,False,6
991,A24HMSHTD7VSYH,NOVEMBER,22,True,1.0,4,22,True,False,2
665,A24HMSHTD7VSYH,MARCH,18,True,4.0,4,22,False,False,5
1984,A24HMSHTD7VSYH,AUGUST,7,True,3.0,4,22,True,False,10
1825,A24L4Y8HCZSUIF,JULY,12,True,6.0,6,22,False,False,9
2174,A24L4Y8HCZSUIF,DECEMBER,3,True,4.0,6,22,True,False,11
1985,A24L4Y8HCZSUIF,AUGUST,7,True,2.0,6,22,True,False,10
2983,A24L4Y8HCZSUIF,JUNE,14,True,3.0,6,22,True,False,8
397,A24L4Y8HCZSUIF,OCTOBER,20,True,5.0,6,22,True,False,3
992,A24L4Y8HCZSUIF,NOVEMBER,22,True,1.0,6,22,True,False,2
993,A24SPMNVOZI891,NOVEMBER,22,True,1.0,1,22,False,False,2
2751,A24YIFH1D8XM5E,MAY,25,True,1.0,1,25,False,False,1
666,A24Z8V5IV2VJ8F,MARCH,18,True,2.0,5,18,True,False,5
994,A24Z8V5IV2VJ8F,NOVEMBER,22,True,5.0,5,25,False,False,2
2752,A24Z8V5IV2VJ8F,MAY,25,True,3.0,5,25,True,False,1
1324,A24Z8V5IV2VJ8F,APRIL,18,True,1.0,5,18,True,False,4
398,A24Z8V5IV2VJ8F,OCTOBER,20,True,4.0,5,25,True,False,3
2453,A256YQIKQ2IO3W,JANUARY,14,True,4.0,5,22,True,False,7
995,A256YQIKQ2IO3W,NOVEMBER,22,True,3.0,5,22,True,False,2
102,A256YQIKQ2IO3W,SEPTEMBER,16,True,1.0,5,16,True,False,6
2175,A256YQIKQ2IO3W,DECEMBER,3,True,2.0,5,16,True,False,11
399,A256YQIKQ2IO3W,OCTOBER,20,True,5.0,5,22,False,False,3
1325,A259IJD4203B5R,APRIL,18,True,2.0,6,20,True,False,4
1986,A259IJD4203B5R,AUGUST,7,True,3.0,6,20,True,False,10
667,A259IJD4203B5R,MARCH,18,True,5.0,6,20,True,False,5
1826,A259IJD4203B5R,JULY,12,True,4.0,6,20,True,False,9
2984,A259IJD4203B5R,JUNE,14,True,6.0,6,20,False,False,8
400,A259IJD4203B5R,OCTOBER,20,True,1.0,6,20,True,False,3
2753,A25J513N1UILIV,MAY,25,True,3.0,3,25,False,False,1
996,A25J513N1UILIV,NOVEMBER,22,True,2.0,3,22,True,False,2
401,A25J513N1UILIV,OCTOBER,20,True,1.0,3,20,True,False,3
2176,A25LHXY3SAOVBV,DECEMBER,3,True,3.0,5,18,True,False,11
1326,A25LHXY3SAOVBV,APRIL,18,True,2.0,5,18,True,False,4
1987,A25LHXY3SAOVBV,AUGUST,7,True,4.0,5,18,True,False,10
997,A25LHXY3SAOVBV,NOVEMBER,22,True,5.0,5,22,False,False,2
668,A25LHXY3SAOVBV,MARCH,18,True,1.0,5,18,True,False,5
2454,A25VLL53VCMBQI,JANUARY,14,True,1.0,3,14,True,False,7
103,A25VLL53VCMBQI,SEPTEMBER,16,True,2.0,3,16,True,False,6
402,A25VLL53VCMBQI,OCTOBER,20,True,3.0,3,20,False,False,3
1327,A25Y6WQ2TUNYJT,APRIL,18,True,5.0,7,22,True,False,4
998,A25Y6WQ2TUNYJT,NOVEMBER,22,True,1.0,7,22,True,False,2
2455,A25Y6WQ2TUNYJT,JANUARY,14,True,6.0,7,22,True,False,7
2754,A25Y6WQ2TUNYJT,MAY,25,True,7.0,7,25,False,False,1
669,A25Y6WQ2TUNYJT,MARCH,18,True,4.0,7,22,True,False,5
104,A25Y6WQ2TUNYJT,SEPTEMBER,16,True,3.0,7,22,True,False,6
403,A25Y6WQ2TUNYJT,OCTOBER,20,True,2.0,7,22,True,False,3
999,A265Y95XHCU9AH,NOVEMBER,22,True,3.0,3,22,False,False,2
105,A265Y95XHCU9AH,SEPTEMBER,16,True,2.0,3,20,True,False,6
404,A265Y95XHCU9AH,OCTOBER,20,True,1.0,3,20,True,False,3
1000,A268486E8LXUP7,NOVEMBER,22,True,3.0,3,22,False,False,2
2177,A268486E8LXUP7,DECEMBER,3,True,1.0,3,3,True,False,11
670,A268486E8LXUP7,MARCH,18,True,2.0,3,18,True,False,5
1595,A26EI5P4FVD12C,FEBRUARY,2,True,3.0,8,14,True,False,12
671,A26EI5P4FVD12C,MARCH,18,True,4.0,8,18,True,False,5
2985,A26EI5P4FVD12C,JUNE,14,True,7.0,8,25,True,False,8
2456,A26EI5P4FVD12C,JANUARY,14,True,2.0,8,14,True,False,7
1328,A26EI5P4FVD12C,APRIL,18,True,5.0,8,18,True,False,4
2755,A26EI5P4FVD12C,MAY,25,True,6.0,8,25,True,False,1
2178,A26EI5P4FVD12C,DECEMBER,3,True,1.0,8,3,True,False,11
1827,A26EI5P4FVD12C,JULY,12,True,8.0,8,25,False,False,9
106,A26MHSME6PFECG,SEPTEMBER,16,True,3.0,5,16,True,False,6
2986,A26MHSME6PFECG,JUNE,14,True,1.0,5,14,True,False,8
405,A26MHSME6PFECG,OCTOBER,20,True,4.0,5,20,True,False,3
1988,A26MHSME6PFECG,AUGUST,7,True,2.0,5,14,True,False,10
1001,A26MHSME6PFECG,NOVEMBER,22,True,5.0,5,22,False,False,2
2457,A26ZIWZXU2XRMQ,JANUARY,14,True,3.0,4,14,True,False,7
2179,A26ZIWZXU2XRMQ,DECEMBER,3,True,1.0,4,3,True,False,11
2987,A26ZIWZXU2XRMQ,JUNE,14,True,4.0,4,14,False,False,8
1828,A26ZIWZXU2XRMQ,JULY,12,True,2.0,4,12,True,False,9
2756,A273T3HHPNWWH,MAY,25,True,1.0,1,25,False,False,1
1002,A2752O3APH9E8J,NOVEMBER,22,True,3.0,3,22,False,False,2
2988,A2752O3APH9E8J,JUNE,14,True,2.0,3,14,True,False,8
2458,A2752O3APH9E8J,JANUARY,14,True,1.0,3,14,True,False,7
1003,A27AQ2CYRW53BK,NOVEMBER,22,True,1.0,1,22,False,False,2
1329,A27HZ88MO4Y6CV,APRIL,18,True,3.0,6,18,True,False,4
107,A27HZ88MO4Y6CV,SEPTEMBER,16,True,1.0,6,16,True,False,6
1829,A27HZ88MO4Y6CV,JULY,12,True,2.0,6,16,True,False,9
